review,rating,review_date,app_version,helpful_votes,developer_reply,country,bank,app_id,year,review_length
Προσπαθείς να πληρώσεις σε site μέσω κάρτας και μόλις κάνεις την επιβεβαίωση σου λέει να επιστρέψεις στον έμπορο και εκείνο επιστρέφει στη σελίδα της τράπεζας και δεν γίνεται ποτέ πληρωμή.,2,2024-11-13 10:20:05,6.4.7 (2024100101),1,"Καλησπέρα σας. Παρακαλούμε στείλτε μας τα στοιχεία σας (ονοματεπώνυμο, κινητό, αριθμό κάρτας, αναλυτική περιγραφή του προβλήματος που παρουσιάζεται/screenshots, συσκευή και έκδοση Android που έχετε στο κινητό σας) στο mobilebanking@nbg.gr για να το διερευνήσουμε.",Greece,NBG,mbanking.NBG,2024,188
πολύ καλό,5,2024-11-13 09:52:40,6.4.7 (2024100101),0,Ευχαριστούμε πολύ για τη θετική σας αξιολόγηση!,Greece,NBG,mbanking.NBG,2024,9
Εύχρηστη,5,2024-11-13 06:15:13,6.4.7 (2024100101),0,Ευχαριστούμε πολύ για τη θετική σας αξιολόγηση!,Greece,NBG,mbanking.NBG,2024,8
Τραγικουλιδες,1,2024-11-12 22:44:49,6.4.7 (2024100101),1,"Καλημέρα σας. Αν αντιμετωπίζετε κάποιο θέμα με την εφαρμογή παρακαλούμε στείλτε μας τα στοιχεία σας (ονοματεπώνυμο, κινητό, αναλυτική περιγραφή του προβλήματος που παρουσιάζεται/screenshots, συσκευή και έκδοση Android που έχετε στο κινητό σας) στο mobilebanking@nbg.gr για να το διερευνήσουμε.",Greece,NBG,mbanking.NBG,2024,13
Οκ καλή είναι,5,2024-11-12 22:31:52,6.4.7 (2024100101),0,Ευχαριστούμε πολύ για τη θετική σας αξιολόγηση!,Greece,NBG,mbanking.NBG,2024,13
Δεν δουλεύει η έγκριση με δακτυλικό αποτύπωμα και στην εξυπηρέτηση πελατών μου είπαν να διαγράψω και να ξανά κατεβάσω την εφαρμογή. Αυτή είναι η λύση για όλα.,1,2024-11-12 19:56:56,6.4.7 (2024100101),1,"Καλημέρα σας. Παρακαλούμε κατεβάστε τη νέα έκδοση 6.4.8 μόλις είναι διαθέσιμη στο play store, όπου το πρόβλημα έχει αποκατασταθεί. Σας υπενθυμίζουμε ότι μπορείτε να εγκρίνετε τις συναλλαγές σας και μέσω OTP SMS/Viber. Ευχαριστούμε και απολογούμαστε για την αναστάτωση.",Greece,NBG,mbanking.NBG,2024,158
"Δεν έκανε update στην τελευταία έκδοση. Αποφάσισα να απεγκαταστησω την εφαρμογή και να την εγκαταστήσω εκ νέου, αλλά δεν ολοκληρώνεται ούτε η εγκατάσταση. Είναι θέμα της εφαρμογής;",3,2024-11-12 19:21:49,6.1.6 (2022092001),1,"Καλημέρα σας. Παρακαλούμε στείλτε μας τα στοιχεία σας (ονοματεπώνυμο, κινητό, αναλυτική περιγραφή του προβλήματος που παρουσιάζεται/screenshots, συσκευή και έκδοση Android που έχετε στο κινητό σας) στο mobilebanking@nbg.gr για να το διερευνήσουμε.",Greece,NBG,mbanking.NBG,2024,180
"Πολύ κακή εφαρμογή, εδώ κ ένα χρόνο προσπαθώ να κάνω πληρωμές, όπως να περάσω κάρτα what's up στο κινητό μου κ δεν το δέχεται, με στέλνει στην εφαρμογή της εθνικής Τράπεζας για έγκριση πληρωμής και πάλι τίποτα. Ευτυχώς που έχω κ κάρτα στην Πειραιώς κ ανανεώνω το χρόνο ομιλίας μου στο κινητό. Απαράδεκτο",1,2024-11-12 18:26:42,6.4.7 (2024100101),1,"Καλησπέρα σας. Θα χρειαστούμε περισσότερες πληροφορίες σχετικά με το θέμα που αντιμετωπίζετε, παρακαλούμε στείλτε μας τα στοιχεία σας (ονοματεπώνυμο, κινητό, αναλυτική περιγραφή του προβλήματος που παρουσιάζεται/screenshots, συσκευή και έκδοση Android που έχετε στο κινητό σας) στο mobilebanking@nbg.gr για να το διερευνήσουμε.",Greece,NBG,mbanking.NBG,2024,303
Η χειρότερη εφαρμογή!,1,2024-11-12 17:59:27,6.4.7 (2024100101),1,"Καλησπέρα σας. Αν αντιμετωπίζετε κάποιο θέμα με την εφαρμογή παρακαλούμε στείλτε μας τα στοιχεία σας (ονοματεπώνυμο, κινητό, αναλυτική περιγραφή του προβλήματος που παρουσιάζεται/screenshots, συσκευή και έκδοση Android που έχετε στο κινητό σας) στο mobilebanking@nbg.gr για να το διερευνήσουμε.",Greece,NBG,mbanking.NBG,2024,21
Αργοτερα,5,2024-11-12 14:37:18,,0,Ευχαριστούμε πολύ για τη θετική σας αξιολόγηση!,Greece,NBG,mbanking.NBG,2024,8
"Το χειρότερο Ε-banking που έχω συναντήσει στην ζωή μου, με προβλήματα αλγορίθμου τα οποία δεν μπορούσε να λύσει κανείς αρμόδιος στο τεχνικό τους τμήμα στα κεντρικά. Λέγοντας μου ότι δεν μπορούμε να κάνουμε κάτι και δεν μπορείτε να κάνετε καμία πληρωμή ή μεταφορά, γιατί δεν ξέρουμε πως να φτιάξουμε το σύστημα μας.",1,2024-11-12 13:54:44,6.4.7 (2024100101),3,"Καλησπέρα σας. Θα χρειαστούμε περισσότερες πληροφορίες σχετικά με το θέμα που αντιμετωπίζετε, παρακαλούμε στείλτε μας τα στοιχεία σας (ονοματεπώνυμο, κινητό, αναλυτική περιγραφή του προβλήματος που παρουσιάζεται/screenshots, συσκευή και έκδοση Android που έχετε στο κινητό σας) στο mobilebanking@nbg.gr για να το διερευνήσουμε.",Greece,NBG,mbanking.NBG,2024,314
Πολύ ευχαριστημένος,5,2024-11-12 12:26:36,6.4.8 (2024110401),0,Ευχαριστούμε πολύ για τη θετική σας αξιολόγηση!,Greece,NBG,mbanking.NBG,2024,19
Θέλησα να δηλώσω απώλεια της πιστωτικής μου κάρτας και η εφαρμογή ακύρωσε την 2η κάρτα που είχα στην κατοχή μου!!!!! Η τηλεφωνική εξυπηρέτηση ύστερα από 12 λεπτά σε αναμονή απάντησαν πως δεν μπορούν να επανορθώσουν το λάθος... Γενικά υπάρχουν ζητήματα αξιοπιστίας κατά την χρήση της εφαρμογής.,1,2024-11-12 11:45:22,6.4.7 (2024100101),1,"Καλησπέρα σας. Θα χρειαστούμε περισσότερες πληροφορίες σχετικά με το θέμα που αντιμετωπίζετε, παρακαλούμε στείλτε μας τα στοιχεία σας (ονοματεπώνυμο, κινητό, αριθμό κάρτας, αναλυτική περιγραφή του προβλήματος που παρουσιάζεται/screenshots, συσκευή και έκδοση Android που έχετε στο κινητό σας) στο mobilebanking@nbg.gr για να το διερευνήσουμε.",Greece,NBG,mbanking.NBG,2024,293
"Εξαιρετικά αναλυτικά, διευκρινιστική εφαρμογή, ευέλικτη και εύκολη στη χρήση.",5,2024-11-12 10:07:22,6.4.8 (2024110401),0,Ευχαριστούμε πολύ για τη θετική σας αξιολόγηση!,Greece,NBG,mbanking.NBG,2024,77
Εντελώς δύσχρηστη και μη πρακτική. Το κυριότερο ότι δεν μπορείς να διαχειριστείς δύο λογαριασμους,1,2024-11-12 10:01:11,,1,"Καλησπέρα σας. Η χρήση της ίδιας συσκευής για πρόσβαση σε διαφορετικούς λογαριασμούς, καθώς και ο διαμοιρασμός των προσωπικών κωδικών πρόσβασης, δεν συστήνονται ως βέλτιστη πρακτική από την Τράπεζα και για τον λόγο αυτό, προστέθηκε ένα επιπλέον βήμα ασφαλείας, κάθε φορά που πραγματοποιείται η ενέργεια αυτή.",Greece,NBG,mbanking.NBG,2024,97
Κολλάει στο τέλος της συναλλαγής στο pin και δεν μπορώ να την ολοκληρώσω. Δεν έχει λυθεί το πρόβλημα παρά την ενημέρωση.,2,2024-11-12 09:36:22,6.4.8 (2024110401),8,"Καλησπέρα σας. Παρακαλούμε κατεβάστε τη νέα έκδοση μόλις είναι διαθέσιμη στο play store. Αν το πρόβλημα παραμένει στείλτε μας τα στοιχεία σας (ονοματεπώνυμο, κινητό, αναλυτική περιγραφή του προβλήματος που παρουσιάζεται/screenshots, συσκευή και έκδοση Android που έχετε στο κινητό σας) στο mobilebanking@nbg.gr για να το διερευνήσουμε.",Greece,NBG,mbanking.NBG,2024,120
Σε απάτη που μας έγινε η τράπεζα προσπαθεί να αποφύγει να μας καθοδηγήσει προκειμένου να δικαιωθούμε και να ληφθούν μέτρα κατά του απατεώνα και προκειμένου να μη μας αποζημιώσει παρά τις επανειλημμένες οχλήσεις μας,1,2024-11-11 23:03:49,6.4.7 (2024100101),1,Καλησπέρα σας. Σε οποιαδήποτε υποψία απάτης επικοινωνήστε άμεσα με το τμήμα Fraud στο 2107727440. Ευχαριστούμε.,Greece,NBG,mbanking.NBG,2024,214
Αρκετα αναλυτικο και ευκολο στη χρηση,5,2024-11-11 22:22:25,6.4.7 (2024100101),0,Ευχαριστούμε πολύ για τη θετική σας αξιολόγηση!,Greece,NBG,mbanking.NBG,2024,37
Όλα καλά,5,2024-11-11 20:57:30,6.4.7 (2024100101),0,Ευχαριστούμε πολύ για τη θετική σας αξιολόγηση!,Greece,NBG,mbanking.NBG,2024,8
Μια χαρά δουλεύει η εφαρμογή!!! Μπράβο σας πολύ εξυπηρετική εφαρμογή δεν είχα ποτέ μου θέμα σε σχέση με άλλες τράπεζες...Δεν θέλω να θίξω άλλες εφαρμογές από άλλες τράπεζες αλλά θεωρώ πως της εθνικής η εφαρμογή αυτή είναι πιο προσεγμένη με αποτέλεσμα να ικανοποιεί τους πελάτες της....,1,2024-11-11 19:33:51,6.4.7 (2024100101),1,Καλησπέρα σας. Ευχαριστούμε πολύ για το σχόλιό σας. Θα χαρούμε να δούμε την θετική σας αξιολόγηση.,Greece,NBG,mbanking.NBG,2024,285
"Έχω πρόβλημα με την εφαρμογή δεν μπορώ να ολοκληρώσω μια συναλλαγή ,είτε μεταφορά, είτε φόρτιση στη prepaid. Φτάνω ολοκλήρωση συναλλαγής και μετά πατάω αποτύπωμα και δεν κάνει τίποτα. Έκανα απεγκατασταση ,εγκατάσταση,επικυρωποιηση στοιχείων προσωπικών, ότι μου είχαν ζητήσει όλοι η εκπρόσωποι αλλά το πρόβλημα υπάρχει ακόμα. Πως θα λυθεί αυτό;",1,2024-11-11 19:15:44,6.4.7 (2024100101),2,"Καλησπέρα σας. Παρακαλούμε κατεβάστε τη νέα έκδοση 6.4.8 μόλις είναι διαθέσιμη στο play store, όπου το πρόβλημα έχει αποκατασταθεί. Σας υπενθυμίζουμε ότι μπορείτε να εγκρίνετε τις συναλλαγές σας και μέσω OTP SMS/Viber. Ευχαριστούμε και απολογούμαστε για την αναστάτωση.",Greece,NBG,mbanking.NBG,2024,343
"Ευχαριστώ πολύ, πολύ καλή δουλειά",5,2024-11-11 18:16:04,,0,Ευχαριστούμε πολύ για τη θετική σας αξιολόγηση!,Greece,NBG,mbanking.NBG,2024,33
Πολύ καλή,5,2024-11-11 18:12:29,6.4.7 (2024100101),0,Ευχαριστούμε πολύ για τη θετική σας αξιολόγηση!,Greece,NBG,mbanking.NBG,2024,9
Δεν δέχεται τα στοιχεία μου για να βαλής την ημερομηνία γέννησης εγώ είμαι το 1972 πρέπει να πιεζο προς τα πίσω το βελάκι επί τρία λεπτά,3,2024-11-11 15:32:56,6.4.7 (2024100101),1,"Καλησπέρα σας. Αν πατήσετε πάνω στο έτος, θα εμφανιστεί λίστα για να επιλέξετε βάσει χρονολογίας. Ευχαριστούμε.",Greece,NBG,mbanking.NBG,2024,136
Περίπλοκη και πολλές διαφημίσεις που μπερδεύουν,2,2024-11-11 14:46:57,6.4.7 (2024100101),1,"Καλησπέρα σας. Αν αντιμετωπίζετε κάποιο θέμα με την εφαρμογή παρακαλούμε στείλτε μας τα στοιχεία σας (ονοματεπώνυμο, κινητό, αναλυτική περιγραφή του προβλήματος που παρουσιάζεται/screenshots, συσκευή και έκδοση Android που έχετε στο κινητό σας) στο mobilebanking@nbg.gr για να το διερευνήσουμε.",Greece,NBG,mbanking.NBG,2024,47
Πολλα πολλα συγχαρητηρια στην υπαλληλο Ανδριανα εθνικη τραπεζα 064,5,2024-11-11 14:22:57,6.4.7 (2024100101),0,Ευχαριστούμε πολύ για τη θετική σας αξιολόγηση!,Greece,NBG,mbanking.NBG,2024,66
Μετά την τελευταία αναβάθμιση εξαιρετικό,5,2024-11-11 13:51:14,6.4.8 (2024110401),24,Ευχαριστούμε πολύ για τη θετική σας αξιολόγηση!,Greece,NBG,mbanking.NBG,2024,40
EASY YO USE.,5,2024-11-11 13:07:52,6.4.7 (2024100101),0,Thank you for your positive review!,Greece,NBG,mbanking.NBG,2024,12
Κάθε φορά που θέλω να κάνω αγορά στο ίντερνετ με κάρτα δεν μου ολοκληρώνει τις αγορές. Αυτό γίνεται εδώ και ένα χρόνο! Αποτέλεσμα να προσπαθώ 10 φορές να ολοκληρώσω την παραγγελία και στο τέλος να βάζω αντικαταβολή για να ξεμπερδευω.,5,2024-11-11 12:05:58,6.4.8 (2024110401),25,"Καλησπέρα σας. Παρακαλούμε στείλτε μας τα στοιχεία σας (ονοματεπώνυμο, κινητό, αριθμό κάρτας, αναλυτική περιγραφή του προβλήματος που παρουσιάζεται/screenshots, συσκευή και έκδοση Android που έχετε στο κινητό σας) στο mobilebanking@nbg.gr για να το διερευνήσουμε.",Greece,NBG,mbanking.NBG,2024,233
Γρήγορη και καλή εξυπηρέτηση.,5,2024-11-11 11:42:17,6.4.7 (2024100101),0,Ευχαριστούμε πολύ για τη θετική σας αξιολόγηση!,Greece,NBG,mbanking.NBG,2024,29
Ψάχνω μια ώρα να αποθηκεύσω σε pdf μια συναλλαγή και δεν το βρίσκω... Γιατί να είναι τόσο δύσχρηστη η εφαρμογή;;;,1,2024-11-11 10:29:22,6.4.7 (2024100101),1,"Καλησπέρα σας. Μόλις ολοκληρωθεί η συναλλαγή που πραγματοποιήσατε, μπορείτε μέσω της οθόνης που εμφανίζεται να επιλέξετε ""Αποθήκευση""/""Αποστολή απόδειξης"". Ευχαριστούμε.",Greece,NBG,mbanking.NBG,2024,113
Γενικα ημουν ικανοποιημενη απο την εφαρμογη. Πριν απο 5 ημερες ομως προεκυψε ενα προβλημα κ δεν μπορουσα να ολοκληρωσω συναλλαγες. Οταν απευθυνθηκα στην εξυπηρετηση πελατων της τραπεζας μου ειπαν οτι υπαρχει προβλημα στην ολοκληρωση των πληρωμων κ να κανω απεγκατασταση κ επανεγκατασταση της εφαρμογης κ θα φτιαξει. Το εκανα κ οντως τα καταφερα. Αυτο ομως συνεχιστηκε κ τις επομενες ημερες με αποτελεσμα να κανω συνεχεια αυτη τη διαδικασια. Καλο ειναι να διορθωθει το προβλημα...,1,2024-11-10 20:53:20,6.4.7 (2024100101),1,"Καλησπέρα σας. Παρακαλούμε κατεβάστε τη νέα έκδοση 6.4.8 μόλις είναι διαθέσιμη στο play store, όπου το πρόβλημα έχει αποκατασταθεί. Σας υπενθυμίζουμε ότι μπορείτε να εγκρίνετε τις συναλλαγές σας και μέσω OTP SMS/Viber. Ευχαριστούμε και απολογούμαστε για την αναστάτωση.",Greece,NBG,mbanking.NBG,2024,479
Πρωτοποριακή,5,2024-11-10 14:35:05,6.4.7 (2024100101),0,Ευχαριστούμε πολύ για τη θετική σας αξιολόγηση!,Greece,NBG,mbanking.NBG,2024,12
Γεμάτο bugs στις εγκρίσεις.,1,2024-11-10 13:24:17,6.4.7 (2024100101),1,"Καλησπέρα σας. Θα χρειαστούμε περισσότερες πληροφορίες σχετικά με το θέμα που αντιμετωπίζετε, παρακαλούμε στείλτε μας τα στοιχεία σας (ονοματεπώνυμο, κινητό, αναλυτική περιγραφή του προβλήματος που παρουσιάζεται/screenshots, συσκευή και έκδοση Android που έχετε στο κινητό σας) στο mobilebanking@nbg.gr για να το διερευνήσουμε.",Greece,NBG,mbanking.NBG,2024,27
πολύ καλή εξυπηρέτηση,5,2024-11-10 13:12:34,6.4.7 (2024100101),0,Ευχαριστούμε πολύ για τη θετική σας αξιολόγηση!,Greece,NBG,mbanking.NBG,2024,21
"Τις τελευταίες 2 εβδομάδες ,δεν με αφήνει να κάνω τελική συναλλαγή. Κάνω απεγκατασταση , το κατεβάζω πάλι ,συνδέεται. Δουλεύει λίγες μέρες μετά πάλι τα ίδια ...παρακαλώ κάντε κάτι ..",1,2024-11-10 01:11:52,6.4.7 (2024100101),3,"Καλησπέρα σας. Παρακαλούμε κατεβάστε τη νέα έκδοση 6.4.8 μόλις είναι διαθέσιμη στο play store, όπου το πρόβλημα έχει αποκατασταθεί. Σας υπενθυμίζουμε ότι μπορείτε να εγκρίνετε τις συναλλαγές σας και μέσω OTP SMS/Viber. Ευχαριστούμε και απολογούμαστε για την αναστάτωση.",Greece,NBG,mbanking.NBG,2024,182
Πολύ κατανοητά για μένα που είμαι μεγάλη ευχαριστω,5,2024-11-09 21:21:17,6.4.7 (2024100101),0,Ευχαριστούμε πολύ για τη θετική σας αξιολόγηση!,Greece,NBG,mbanking.NBG,2024,50
Αριστη,5,2024-11-09 20:28:55,,0,Ευχαριστούμε πολύ για τη θετική σας αξιολόγηση!,Greece,NBG,mbanking.NBG,2024,6
Μέχρι τώρα καλή εφαρμογή. Δεν κολλάει η κάτι τέτοιο.,3,2024-11-09 20:06:54,6.4.7 (2024100101),1,"Ευχαριστούμε για το σχόλιό σας! Αν έχετε μείνει ικανοποιημένος από την εφαρμογή μας, θα χαρούμε να δούμε τη θετική σας αξιολόγηση!",Greece,NBG,mbanking.NBG,2024,52
Πάρα πολύ συχνά η εφαρμογή δεν λειτουργεί όπως και το ίντερνετ banking. Περιορίζομαι πολύ στις δυνατότητες που έχω και ειδικά την στιγμή που χρειάζεται να κάνω κάτι.,2,2024-11-09 18:29:23,6.4.7 (2024100101),1,"Καλημέρα σας. Θα χρειαστούμε περισσότερες πληροφορίες σχετικά με το θέμα που αντιμετωπίζετε, παρακαλούμε στείλτε μας τα στοιχεία σας (ονοματεπώνυμο, κινητό, αναλυτική περιγραφή του προβλήματος που παρουσιάζεται/screenshots, συσκευή και έκδοση Android που έχετε στο κινητό σας) στο mobilebanking@nbg.gr για να το διερευνήσουμε.",Greece,NBG,mbanking.NBG,2024,165
"Γολγοθάς, για να βάλουμε ημερομηνία γέννησης πρέπει να κάνουμε swipe μήνα μήνα 70χρονια πίσω.",1,2024-11-09 16:40:40,6.4.7 (2024100101),1,"Καλημέρα σας. Αν πατήσετε πάνω στο έτος, θα εμφανιστεί λίστα για να επιλέξετε βάσει χρονολογίας. Ευχαριστούμε.",Greece,NBG,mbanking.NBG,2024,93
Τα OTp που στέλνει δεν έρχονται πότε..και στο τέλος καταλήγω να παίρνω τηλ χάνοντας έτσι χρόνο..,2,2024-11-09 15:12:54,6.4.7 (2024100101),1,"Καλημέρα σας. Παρακαλούμε στείλτε μας τα στοιχεία σας (ονοματεπώνυμο, κινητό, αναλυτική περιγραφή του προβλήματος που παρουσιάζεται/screenshots, συσκευή και έκδοση Android που έχετε στο κινητό σας) στο mobilebanking@nbg.gr για να το διερευνήσουμε.",Greece,NBG,mbanking.NBG,2024,96
Δύσκολη στην χρήση και δεν μου δείχνει τις συναλλαγές που έχω κάνει τελευταία. Πάρτε καμία ιδέα από την Πειραιώς!,1,2024-11-09 14:21:10,6.4.7 (2024100101),2,"Καλημέρα σας. Παρακαλούμε στείλτε μας τα στοιχεία σας (ονοματεπώνυμο, κινητό, αναλυτική περιγραφή του προβλήματος που παρουσιάζεται/screenshots, συσκευή και έκδοση Android που έχετε στο κινητό σας) στο mobilebanking@nbg.gr για να το διερευνήσουμε.",Greece,NBG,mbanking.NBG,2024,113
Πολύ καλή εφαρμογή και εύκολη στη χρήση.,5,2024-11-09 12:28:01,6.4.7 (2024100101),0,Ευχαριστούμε πολύ για τη θετική σας αξιολόγηση!,Greece,NBG,mbanking.NBG,2024,40
αργεί απίστευτα,3,2024-11-09 09:14:32,6.4.7 (2024100101),1,"Καλημέρα σας. Θα χρειαστούμε περισσότερες πληροφορίες σχετικά με το θέμα που αντιμετωπίζετε, παρακαλούμε στείλτε μας τα στοιχεία σας (ονοματεπώνυμο, κινητό, αναλυτική περιγραφή του προβλήματος που παρουσιάζεται/screenshots, συσκευή και έκδοση Android που έχετε στο κινητό σας) στο mobilebanking@nbg.gr για να το διερευνήσουμε.",Greece,NBG,mbanking.NBG,2024,15
Μερικές φορές αν μου μπουν η στείλω λεφτά δεν έρχονται ειδοποιήσεις γιαυτό τς 4 αστέρια,4,2024-11-09 01:15:06,6.4.7 (2024100101),1,"Καλησπέρα σας. Παρακαλούμε στείλτε μας τα στοιχεία σας (ονοματεπώνυμο, κινητό, αναλυτική περιγραφή του προβλήματος που παρουσιάζεται/screenshots, συσκευή και έκδοση Android που έχετε στο κινητό σας) στο mobilebanking@nbg.gr για να το διερευνήσουμε.",Greece,NBG,mbanking.NBG,2024,87
Άριστα όλα ευχαριστώ,5,2024-11-08 14:00:01,6.4.7 (2024100101),0,Ευχαριστούμε πολύ για τη θετική σας αξιολόγηση!,Greece,NBG,mbanking.NBG,2024,20
αρκετά καλά,4,2024-11-08 11:27:00,6.4.7 (2024100101),1,Ευχαριστούμε πολύ για τη θετική σας αξιολόγηση!,Greece,NBG,mbanking.NBG,2024,11
μεγάλη ευκολία και ταχύτητα,5,2024-11-08 11:23:37,6.4.7 (2024100101),0,Ευχαριστούμε πολύ για τη θετική σας αξιολόγηση!,Greece,NBG,mbanking.NBG,2024,27
Έχει θέμα η εφαρμογή.φτιαξτε την άμεσα,1,2024-11-08 10:44:52,6.1.4 (2022072801),2,"Καλησπέρα σας. Θα χρειαστούμε περισσότερες πληροφορίες σχετικά με το θέμα που αντιμετωπίζετε, παρακαλούμε στείλτε μας τα στοιχεία σας (ονοματεπώνυμο, κινητό, αναλυτική περιγραφή του προβλήματος που παρουσιάζεται/screenshots, συσκευή και έκδοση Android που έχετε στο κινητό σας) στο mobilebanking@nbg.gr για να το διερευνήσουμε.",Greece,NBG,mbanking.NBG,2024,38
Κολλάει συχνά,4,2024-11-08 10:24:24,6.4.7 (2024100101),1,"Καλησπέρα σας. Θα χρειαστούμε περισσότερες πληροφορίες σχετικά με το θέμα που αντιμετωπίζετε, παρακαλούμε στείλτε μας τα στοιχεία σας (ονοματεπώνυμο, κινητό, αναλυτική περιγραφή του προβλήματος που παρουσιάζεται/screenshots, συσκευή και έκδοση Android που έχετε στο κινητό σας) στο mobilebanking@nbg.gr για να το διερευνήσουμε.",Greece,NBG,mbanking.NBG,2024,13
Πολύ κακή,2,2024-11-08 08:39:30,,1,"Καλησπέρα σας. Αν αντιμετωπίζετε κάποιο θέμα με την εφαρμογή παρακαλούμε στείλτε μας τα στοιχεία σας (ονοματεπώνυμο, κινητό, αναλυτική περιγραφή του προβλήματος που παρουσιάζεται/screenshots, συσκευή και έκδοση Android που έχετε στο κινητό σας) στο mobilebanking@nbg.gr για να το διερευνήσουμε.",Greece,NBG,mbanking.NBG,2024,9
Πολύ καλή,5,2024-11-07 22:31:34,6.3.3 (2023101801),0,Ευχαριστούμε πολύ για τη θετική σας αξιολόγηση!,Greece,NBG,mbanking.NBG,2024,9
"Τελευταία, μεγαλη καθυστερηση ειδοποιησης πληρωμών(κυρίως εσόδων από pos η μεταφορών). Επισης, δυσκολία πληρωμών με αναγκαστικές συνεχείς ειδοποιήσεις για να μπει στο σύστημα από σταθερό υπολογιστή η και αποτυχία αυτών. Τελος, μπορείτε να διορθώσετε το γεγονός ότι δε φαίνονται τα στοιχεία των δικαιούχων σε μεταφορές άλλων τραπεζών.",3,2024-11-07 22:23:23,6.4.7 (2024100101),2,"Καλησπέρα σας. Θα χρειαστούμε περισσότερες πληροφορίες σχετικά με το θέμα που αντιμετωπίζετε, παρακαλούμε στείλτε μας τα στοιχεία σας (ονοματεπώνυμο, κινητό, αναλυτική περιγραφή του προβλήματος που παρουσιάζεται/screenshots, συσκευή και έκδοση Android που έχετε στο κινητό σας) στο mobilebanking@nbg.gr για να το διερευνήσουμε.",Greece,NBG,mbanking.NBG,2024,333
"Χαλιά εφαρμογή την έχουν κάνει δύσκολη χωρίς λόγο! Δε μου έρχονται ειδοποιήσεις, μου έρχονται ειδοποιήσεις πατάω για να δω και απλά με βάζει στο λογαριασμό χωρίς να μου εξηγεί τίποτα. Άθλιο",1,2024-11-07 21:11:47,6.4.7 (2024100101),5,"Καλησπέρα σας. Παρακαλούμε στείλτε μας τα στοιχεία σας (ονοματεπώνυμο, κινητό, αναλυτική περιγραφή του προβλήματος που παρουσιάζεται/screenshots, συσκευή και έκδοση Android που έχετε στο κινητό σας) στο mobilebanking@nbg.gr για να το διερευνήσουμε.",Greece,NBG,mbanking.NBG,2024,189
Εδώ και ένα εξάμηνο περίπου πατώντας τα στατιστικά και την ανάλυση η εφαρμογή έχει χρόνοκαθυστέρηση.. σήμερα 7/11 μου δείχνει ότι έχει μέχρι 31/10.. έχω επικοινωνήσει μαζί σας για να συγχρονιστεί ημερολογιακά η εφαρμογη αλλά δεν είδα καμιά αλλαγη.,2,2024-11-07 18:48:44,6.4.7 (2024100101),2,"Καλησπέρα σας. Παρακαλούμε στείλτε μας τα στοιχεία σας (ονοματεπώνυμο, κινητό, αναλυτική περιγραφή του προβλήματος που παρουσιάζεται/screenshots, συσκευή και έκδοση Android που έχετε στο κινητό σας) στο mobilebanking@nbg.gr για να το διερευνήσουμε.",Greece,NBG,mbanking.NBG,2024,247
το τελευταίο διάστημα δεν μπορώ να κάνω μεταφορά χρημάτων κολλάει στο αποτύπωμα,1,2024-11-07 18:33:54,6.4.7 (2024100101),2,Καλησπέρα σας. Απολογούμαστε για την αναστάτωση. Είμαστε σε διαδικασία επίλυσης του ζητήματος το όποιο και θα λυθεί σύντομα. Ευχαριστούμε για την κατανόηση.,Greece,NBG,mbanking.NBG,2024,79
Τα κάνεις όλα σωστά και στο τέλος σου λέει λάθος,1,2024-11-07 16:29:29,6.4.7 (2024100101),2,"Καλησπέρα σας. Θα χρειαστούμε περισσότερες πληροφορίες σχετικά με το θέμα που αντιμετωπίζετε, παρακαλούμε στείλτε μας τα στοιχεία σας (ονοματεπώνυμο, κινητό, αναλυτική περιγραφή του προβλήματος που παρουσιάζεται/screenshots, συσκευή και έκδοση Android που έχετε στο κινητό σας) στο mobilebanking@nbg.gr για να το διερευνήσουμε.",Greece,NBG,mbanking.NBG,2024,48
Μια χαρά είναι για την ώρα...,5,2024-11-07 15:28:31,6.4.7 (2024100101),0,Ευχαριστούμε πολύ για τη θετική σας αξιολόγηση!,Greece,NBG,mbanking.NBG,2024,29
Δεν ολοκληρώνει την διαδικασία για μεταφορά ή πληρωμή λογαριασμών. Μην απαντήσετε να σας στείλω στοιχεία έκδοσης android και άλλα που γράφατε σε άλλους που έχουν πρόβλημα γιατί καταλαβαίνουμε ότι δεν έχετε στο κινητό σας την εφαρμογή. Αν την δουλεύετε ενημερωμένη θα το βλέπατε κ εσείς,1,2024-11-07 13:54:49,6.4.7 (2024100101),38,Καλησπέρα σας και ευχαριστούμε για το σχόλιό σας. Το θέμα θα επιλυθεί στην επόμενη έκδοση που θα ανέβει στα stores και έως τότε μπορείτε πάντα να εγκρίνετε τις συναλλαγές σας με τη λήψη κωδικού μιας χρήσης OTP μέσω sms/viber.,Greece,NBG,mbanking.NBG,2024,285
Καταπληκτική η υπάλληλος Ανδριάνα στην ΕΤΕ πολύ πολύ εξυπηρετική!!!! 100αστερια!!!!,5,2024-11-07 10:42:30,6.4.7 (2024100101),0,Ευχαριστούμε πολύ για τη θετική σας αξιολόγηση!,Greece,NBG,mbanking.NBG,2024,83
