reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,country,bank,app_id
4c520284-10a3-45d1-b78e-c763ec39e12c,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Satisfying,4,1,1.6.0-rc3_606903f5_LIVE,2024-03-01 12:49:21,Thank you for the comment.,2024-03-04 09:53:25,1.6.0-rc3_606903f5_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
980985d5-0482-47a9-917d-64a14ef2fa85,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Υπάρχει τρόπος να έρχεται ενημέρωση στο κινητό με sms κάθε φορά που γίνονται χρεώσεις,,;",3,4,1.6.0-rc3_606903f5_LIVE,2024-03-01 12:26:09,Σας ευχαριστούμε για το σχόλιο. Θα ληφθεί υπόψη και θα εξεταστεί από αρμόδιο τμήμα της winbank.,2024-03-04 09:54:37,1.6.0-rc3_606903f5_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
5e043b47-6ba3-4042-9a49-58d994d76204,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,τέλεια εξυπηρέτηση,5,0,1.5.5-rc3_b47647f3_LIVE,2024-03-01 11:35:39,Σας ευχαριστούμε για το σχόλιο.,2024-03-04 09:53:36,1.5.5-rc3_b47647f3_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
2bd6d441-2fd1-45a1-b817-9b7488d76b32,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,εξαιρετικό έχεις την τράπεζα 24 ώρες του 24ωρο,5,0,1.5.5-rc3_b47647f3_LIVE,2024-03-01 11:26:45,Σας ευχαριστούμε για το σχόλιο.,2024-03-04 09:53:43,1.5.5-rc3_b47647f3_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
ad865538-dd32-4b6a-ba8b-5d113b7652f4,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,το παλιό ηταν καλύτερο.,1,2,1.5.5-rc3_b47647f3_LIVE,2024-02-29 22:14:43,"Εάν έχετε οποιοδήποτε πρόταση βελτίωσης για την εφαρμογή, επικοινωνήστε μαζί μας στο support@winbank.gr. Ευχαριστούμε.",2024-03-01 09:02:03,1.5.5-rc3_b47647f3_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
42069afa-2395-4227-8dcf-a49ce2a155c8,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Καθόλου !!!!! Τα έχετε κάνει μπαχαλο!!!!,1,2,1.5.5-rc3_b47647f3_LIVE,2024-02-29 17:29:17,,,1.5.5-rc3_b47647f3_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
c326f4fe-3994-4213-9ce3-8c0b87c70580,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,εξαιρετικά γρήγορη πληρωμή!!!,5,0,1.5.5-rc3_b47647f3_LIVE,2024-02-29 15:16:01,Σας ευχαριστούμε για το σχόλιο.,2024-02-29 15:43:42,1.5.5-rc3_b47647f3_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
d49d92ee-d95a-408e-9828-911cc480875c,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,πολλά προβλήματα στη χρήση της εφαρμογής,2,1,1.5.4-rc2_5b7e7c53_LIVE,2024-02-29 14:40:45,Για να διερευνήσουμε το θέμα που αντιμετωπίζετε πρέπει να μας επικοινωνήσετε περισσότερες λεπτομέρειες στο support@winbank.gr και εκπρόσωπός μας θα επικοινωνήσει μαζί σας με προτεινόμενη λύση το συντομότερο δυνατό. Ευχαριστούμε.,2024-02-29 15:45:12,1.5.4-rc2_5b7e7c53_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
6fe79608-712c-4b6a-90d3-aa3563037a55,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Οκ,4,1,1.5.4-rc2_5b7e7c53_LIVE,2024-02-29 11:33:07,Σας ευχαριστούμε για τη βαθμολογία.,2024-02-29 15:44:03,1.5.4-rc2_5b7e7c53_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
14055a53-fba6-4f5a-93d6-64d4f15488fd,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,γενικά αρκετά καλό και εύκολο στη χρήση. δεν μου λειτουργεί η υπηρεσία κλείσιμο ραντεβού με υπάλληλο.,4,1,1.4.0-rc4_31409bc1_LIVE,2024-02-29 09:49:36,Σας ευχαριστούμε για το σχόλιο. Για να διερευνήσουμε το θέμα που αντιμετωπίζετε πρέπει να μας επικοινωνήσετε περισσότερες λεπτομέρειες στο support@winbank.gr και εκπρόσωπός μας θα επικοινωνήσει μαζί σας με προτεινόμενη λύση το συντομότερο δυνατό.,2024-02-29 15:44:46,1.4.0-rc4_31409bc1_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
d89c9c4f-2eec-49d5-8277-05ee9a053e06,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,αρκετά εξυπηρετικό,4,1,1.5.5-rc3_b47647f3_LIVE,2024-02-29 09:40:40,Σας ευχαριστούμε για το σχόλιο.,2024-02-29 15:46:06,1.5.5-rc3_b47647f3_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
742fe9ac-7657-4a6b-bceb-9a70ecb95d16,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Πάω να κάνω μεταφορά σε iban, αλλά το πληκτρολόγιο είναι πάνω από το κουμπί, επόμενο, οπότε δεν προχωράει",5,6,1.5.4-rc2_5b7e7c53_LIVE,2024-02-28 17:39:41,Σας ευχαριστούμε για τη βαθμολογία.,2024-02-29 09:38:47,1.5.4-rc2_5b7e7c53_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
ce0324de-413c-4f78-ab6e-cd4ec392154a,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Εξαιρετικό,5,0,1.5.4-rc2_5b7e7c53_LIVE,2024-02-28 12:57:00,Σας ευχαριστούμε για το σχόλιο.,2024-02-29 09:37:08,1.5.4-rc2_5b7e7c53_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
50376b9c-ab58-4c87-864c-e8103838fa05,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,τέλειο,5,0,1.5.4-rc2_5b7e7c53_LIVE,2024-02-28 11:47:21,Σας ευχαριστούμε για το σχόλιο.,2024-02-29 09:37:01,1.5.4-rc2_5b7e7c53_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
30124a0b-5e53-49a1-bbe0-6ab85e08dd2a,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,τέλεια,5,0,1.5.4-rc2_5b7e7c53_LIVE,2024-02-28 08:16:13,Σας ευχαριστούμε για το σχόλιο.,2024-02-28 08:25:04,1.5.4-rc2_5b7e7c53_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
4eacee1d-b8f3-4415-82bd-28baa23a655d,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Εφόσον εξοικειωθείς, σιγά σιγά, μετά είναι αποδοτική και γρήγορη. Δεν είχα ""περιπέτειες""- ψεύτικη εφαρμογή, μέχρι στιγμής.",5,0,1.5.4-rc2_5b7e7c53_LIVE,2024-02-28 06:25:18,Σας ευχαριστούμε για τη βαθμολογία.,2024-02-28 08:25:51,1.5.4-rc2_5b7e7c53_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
67249199-3ad6-4dd3-9e84-cb94721acca3,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Την τελευταία εβδομάδα δεν μου ανοίγει καν. Την έχω διαγράψει και ξαναεγκαταστησει 5 φορές χωρίς αποτέλεσμα. Τι συμβαίνει?,1,2,1.5.4-rc2_5b7e7c53_LIVE,2024-02-27 22:59:40,"Θα θέλαμε να σας ενημερώσουμε ότι υπάρχει διαθέσιμη νέα έκδοση της εφαρμογής στην οποία έχει επιλυθεί το πρόβλημα που αναφέρετε. Εάν μετά την αναβάθμιση στη νέα έκδοση, συνεχίζετε να αντιμετωπίζετε πρόβλημα με την εφαρμογή, επικοινωνήστε μαζί μας στο support@winbank.gr για να σας βοηθήσουμε. Ευχαριστούμε.",2024-03-20 17:00:21,1.5.4-rc2_5b7e7c53_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
a20e4ced-fa3e-4b13-99f6-f4665794216c,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Απαράδεκτοι στο τηλεφωνικό τους κέντρο και στα ραντεβού τους και η εφαρμογή κολλαει.,1,2,1.5.4-rc2_5b7e7c53_LIVE,2024-02-27 22:24:20,Για να διερευνήσουμε το θέμα που αντιμετωπίζετε πρέπει να μας επικοινωνήσετε περισσότερες λεπτομέρειες στο support@winbank.gr και εκπρόσωπός μας θα επικοινωνήσει μαζί σας με προτεινόμενη λύση το συντομότερο δυνατό. Ευχαριστούμε.,2024-02-28 00:39:53,1.5.4-rc2_5b7e7c53_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
da203f03-4969-4288-819c-98c742aa09d7,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Πολλή καλή συνεργασία,5,0,1.5.4-rc2_5b7e7c53_LIVE,2024-02-27 20:51:14,Σας ευχαριστούμε για το σχόλιο.,2024-02-28 00:40:05,1.5.4-rc2_5b7e7c53_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
f7f10e3a-4db3-4d0f-be33-8a228bfa711e,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Nice,5,0,1.5.4-rc2_5b7e7c53_LIVE,2024-02-27 20:15:43,Σας ευχαριστούμε για το σχόλιο.,2024-02-28 00:40:38,1.5.4-rc2_5b7e7c53_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
8f2b65d4-bac2-44cc-8089-a3d62f1e1e52,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Απαρεδεκτη εφαρμογη απαραδεκτο τηλεφωνικο κεντρο εφαγα ενα πρωινο να μιλαω με τα ρομποτ και αλλη μιση ωρα αναμονη για να μιλησω με ανθρωπο,1,3,1.5.4-rc2_5b7e7c53_LIVE,2024-02-27 19:21:12,"
Εάν αντιμετωπίζετε οποιοδήποτε πρόβλημα με την εφαρμογή, επικοινωνήστε μαζί μας στο support@winbank.gr για να σας βοηθήσουμε. Ευχαριστούμε.
",2024-02-28 00:45:39,1.5.4-rc2_5b7e7c53_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
fe8aee9b-1bd7-4e8e-be40-39b2ebc17a6c,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Για μια απλή χρήση που κάνω εγώ είναι μια χαρά παιδιά,5,0,1.5.4-rc2_5b7e7c53_LIVE,2024-02-27 19:09:54,Σας ευχαριστούμε για τη βαθμολογία.,2024-02-27 20:32:28,1.5.4-rc2_5b7e7c53_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
ecc0aeef-e402-4ec5-91e2-4319f7e5600e,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Εδώ και κάποιες μέρες δεν ανοίγει και κρασάρει, ακόμα και μετά την επανεγκατάσταση που του έκανα.",1,1,,2024-02-27 18:52:18,"Θα θέλαμε να σας ενημερώσουμε ότι υπάρχει διαθέσιμη νέα έκδοση της εφαρμογής στην οποία έχει επιλυθεί το πρόβλημα που αναφέρετε. Εάν μετά την αναβάθμιση στη νέα έκδοση, συνεχίζετε να αντιμετωπίζετε πρόβλημα με την εφαρμογή, επικοινωνήστε μαζί μας στο support@winbank.gr για να σας βοηθήσουμε. Ευχαριστούμε.",2024-03-20 17:00:40,,Greece,Piraeus,gr.winbank.mobile.redesign
bd7ff2dd-d3a4-45c8-8328-d5b233a6ed63,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Η ΛΕΙΤΟΥΡΓΙΑ ΤΗΣ ΠΕΙΡΑΙΩΣ ΕΙΝΑΙ ΕΠΙΕΙΚΩΣ ΑΠΑΡΑΔΕΚΤΗ ΤΟΥΣ ΤΕΛΕΥΤΑΙΟΥΣ ΜΗΝΕΣ, ΕΚΤΟΣ ΟΡΙΣΜΕΝΩΝ ΕΞΑΙΡΕΣΕΩΝ ΠΟΥ ΟΦΕΙΛΕΤΑΙ ΣΤΟ ΦΙΛΟΤΙΜΟ ΙΡΙΣΜΕΝΩΝ ΜΟΝΟ ΥΠΑΛΛΗΛΩΝ.",1,2,1.5.4-rc2_5b7e7c53_LIVE,2024-02-27 18:35:00,"Εάν αντιμετωπίζετε οποιοδήποτε πρόβλημα με την εφαρμογή, επικοινωνήστε μαζί μας στο support@winbank.gr για να σας βοηθήσουμε. Ευχαριστούμε.",2024-02-28 00:46:13,1.5.4-rc2_5b7e7c53_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
c11dfd99-202a-4adf-9d45-e0209bceb666,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Καλή εφαρμογή,5,0,1.5.3-rc2_79a2931d_LIVE,2024-02-27 18:26:56,Σας ευχαριστούμε για το σχόλιο.,2024-02-27 20:31:47,1.5.3-rc2_79a2931d_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
38de0e09-6be4-4371-8ba7-b4860a262a8c,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Τέλειο,5,0,1.5.4-rc2_5b7e7c53_LIVE,2024-02-27 16:24:01,Σας ευχαριστούμε για το σχόλιο.,2024-02-27 20:31:41,1.5.4-rc2_5b7e7c53_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
b2b80132-3d2c-409f-9a4e-946d53b49830,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Εδώ και 2 μέρες, δεν ανοίγει με τπτ η εφαρμογή!!!",1,1,1.5.4-rc2_5b7e7c53_LIVE,2024-02-27 16:23:57,"Θα θέλαμε να σας ενημερώσουμε ότι υπάρχει διαθέσιμη νέα έκδοση της εφαρμογής στην οποία έχει επιλυθεί το πρόβλημα που αναφέρετε. Εάν μετά την αναβάθμιση στη νέα έκδοση, συνεχίζετε να αντιμετωπίζετε πρόβλημα με την εφαρμογή, επικοινωνήστε μαζί μας στο support@winbank.gr για να σας βοηθήσουμε. Ευχαριστούμε.",2024-03-20 17:00:50,1.5.4-rc2_5b7e7c53_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
eff0d515-ab2f-441e-8aaa-0c5ba37ecf6e,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Άθλια εφαρμογή. Κλειδωνεις τη κάρτα και στη μπλοκάρει. Σε έχουν μια ωρα στο τηλ, την ξεμπλοκαρουν και ακόμα εμφανίζεται μπλοκαρισμενη στην εφαρμογή. Θέλει αρκετή δουλίτσα",1,2,1.5.4-rc2_5b7e7c53_LIVE,2024-02-27 10:32:03,"Από την αρχική οθόνη της εφαρμογής επιλέγοντας Κάρτες και στη συνέχεια την κάρτα που επιθυμείτε, έχετε τη δυνατότητα να την κλειδώσετε προσωρινά και συναλλαγές, πάγιες εντολές και ανανεώσεις δεν θα πραγματοποιούνται. Από το ίδιο πεδίο έχετε τη δυνατότητα να ξεκλειδώσετε την κάρτα σας.",2024-02-28 10:45:54,1.5.4-rc2_5b7e7c53_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
3f32491d-6dcc-41df-9e8b-c5f20420d581,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,παρά πολύ καλά,4,1,1.5.4-rc2_5b7e7c53_LIVE,2024-02-26 21:46:33,Σας ευχαριστούμε για το σχόλιο.,2024-02-27 09:10:10,1.5.4-rc2_5b7e7c53_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
01315e8a-9380-473d-ad9a-42706908ed3c,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Έχω ενημερώσει τα στοιχεία σε υποκατάστημα. Έχω ζητήσει το winbank site να ενημερωθεί απ το site της Εμεπ. Έχω σιχαθεί να παιρνω τηλέφωνο το 3288000.. και ακόμη να βγάλω άκρη (ο σκοπός είναι να επανεργοποιησω τον ΥΠΑΡΧΟΝΤΑ ΛΟΓΑΡΙΑΣΜΟ ΜΟΥ) . οι αυτοματοποιημένες φωνές .. ή απαντήσεις στα σχόλια..ας ενδιαφερθούν και ας με καλέσουν. Για να δω το ενδιαφέρον της τράπεζας για τους πελάτες της,1,1,1.5.4-rc2_5b7e7c53_LIVE,2024-02-26 21:08:33,Για να διερευνήσουμε το θέμα που αντιμετωπίζετε πρέπει να μας επικοινωνήσετε περισσότερες λεπτομέρειες στο support@winbank.gr και εκπρόσωπός μας θα επικοινωνήσει μαζί σας με προτεινόμενη λύση το συντομότερο δυνατό. Ευχαριστούμε.,2024-02-27 09:13:33,1.5.4-rc2_5b7e7c53_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
9c19519c-bb54-4afb-bc98-1f84f63cee20,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,εξαιρετικά,5,0,1.5.3-rc2_79a2931d_LIVE,2024-02-26 17:19:17,Σας ευχαριστούμε για το σχόλιο.,2024-02-27 09:11:43,1.5.3-rc2_79a2931d_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
0358afc7-d5c1-4627-81a8-b66b7588bddd,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,πολύ καλή εφαρμογή,5,0,1.5.4-rc2_5b7e7c53_LIVE,2024-02-26 13:31:30,Σας ευχαριστούμε για το σχόλιο.,2024-02-27 09:11:48,1.5.4-rc2_5b7e7c53_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
29d7cd25-7599-4416-8151-30d512a41500,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Η προηγούμενη εφαρμογή ήταν τέλεια. Η παρούσα όλο προβλήματα βγάζει. Κάθε τρεις και λιγάκι έχω πρόβλημα με είσοδο στην εφαρμογή, μου λέει λάθος pin λάθος κωδικοί, πολλές φορές είσαι εναλλαγές δεν ολοκληρώνονται και δεν μπορώ να τις ολοκληρώσω μέσω winbank, συναλλαγές που με την προηγούμενη εφαρμογή δεν είχα καθόλου πρόβλημα. Καλό θα ήταν να το κοιτάξετε!",3,1,1.5.3-rc2_79a2931d_LIVE,2024-02-26 12:32:19,Για να διερευνήσουμε το θέμα που αντιμετωπίζετε πρέπει να μας επικοινωνήσετε περισσότερες λεπτομέρειες στο support@winbank.gr και εκπρόσωπός μας θα επικοινωνήσει μαζί σας με προτεινόμενη λύση το συντομότερο δυνατό. Ευχαριστούμε.,2024-02-27 09:14:13,1.5.3-rc2_79a2931d_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
6ff3b029-6be9-4656-8b10-37bb5050ff3c,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Πάλι δεν δουλεύει η @@@###%εφαρμογη σας;;;; έλεος!,1,2,1.5.4-rc2_5b7e7c53_LIVE,2024-02-26 12:05:37,,,1.5.4-rc2_5b7e7c53_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
e766fd90-53bf-490a-9737-8ae604abedda,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Η προηγούμενη εφαρμογή ήταν πολύ καλύτερη από αυτήν. Η συγκεκριμένη Πότε δεν δείχνει το ακριβες υπολοιπο που έχεις μέσα. Δείχνει 2€ κάτω και δεν μπορείς να κάνεις την πληρωμή. Κατά τ άλλα είμαι πολύ ευχαριστημένη με την Πειραιώς.,1,7,1.5.4-rc2_5b7e7c53_LIVE,2024-02-26 10:58:55,Για να διερευνήσουμε το θέμα που αντιμετωπίζετε πρέπει να μας επικοινωνήσετε περισσότερες λεπτομέρειες στο support@winbank.gr και εκπρόσωπός μας θα επικοινωνήσει μαζί σας με προτεινόμενη λύση το συντομότερο δυνατό. Ευχαριστούμε.,2024-02-27 09:14:55,1.5.4-rc2_5b7e7c53_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
a373f24d-8153-4bf1-abfb-b2650af33ab3,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Δεν έχει ειδοποιήσεις ενώ άλλες τράπεζες έχουν.Δεν αναγράφεται η ώρα της συναλλαγής,1,2,,2024-02-25 22:45:49,Το σχόλιο σας θα ληφθεί υπόψη και θα εξεταστεί από αρμόδιο τμήμα της winbank. Ευχαριστούμε.,2024-02-27 10:12:35,,Greece,Piraeus,gr.winbank.mobile.redesign
b9902b37-98a4-414f-8c42-df767b7a029b,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Δεν ανοίγει και κρασαρει. Μόνο προμήθειες ξέρετε να ζητάτε κατα τ αλλα,1,2,1.5.4-rc2_5b7e7c53_LIVE,2024-02-25 22:41:40,"Θα θέλαμε να σας ενημερώσουμε ότι υπάρχει διαθέσιμη νέα έκδοση της εφαρμογής στην οποία έχει επιλυθεί το πρόβλημα που αναφέρετε. Εάν μετά την αναβάθμιση στη νέα έκδοση, συνεχίζετε να αντιμετωπίζετε πρόβλημα με την εφαρμογή, επικοινωνήστε μαζί μας στο support@winbank.gr για να σας βοηθήσουμε. Ευχαριστούμε.",2024-03-20 17:01:36,1.5.4-rc2_5b7e7c53_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
754a2814-1660-4482-933a-fcfeb82be43e,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Πολύ καλή εφαρμογή,4,1,1.5.4-rc2_5b7e7c53_LIVE,2024-02-25 20:56:07,Σας ευχαριστούμε για το σχόλιο.,2024-02-26 08:57:47,1.5.4-rc2_5b7e7c53_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
bdcfc141-fda9-42b2-ae2a-e0a8f66e35b9,Ένας χρήστης του Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Η χειρότερη εφαρμογή της Τράπεζας Πειραιώς,2,2,1.3.0-rc5_cdc25b6ec_LIVE,2024-02-25 18:02:49,"
Εάν έχετε οποιοδήποτε πρόβλημα με την εφαρμογή, επικοινωνήστε μαζί μας στο support@winbank.gr για να σας βοηθήσουμε. Ευχαριστούμε.
",2024-02-27 09:17:48,1.3.0-rc5_cdc25b6ec_LIVE,Greece,Piraeus,gr.winbank.mobile.redesign
